,open,high,low,close,volume
2013-10-02 03:04:08.300,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:08.400,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:09.200,1434.0,1434.0,1434.0,1434.0,4.0
2013-10-02 03:04:09.600,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:04:10.900,1434.0,1434.0,1434.0,1434.0,79.0
2013-10-02 03:04:13.100,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:13.200,1434.0,1434.0,1434.0,1434.0,23.0
2013-10-02 03:04:15.200,1434.0,1434.0,1434.0,1434.0,8.0
2013-10-02 03:04:16.900,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:04:17.900,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:18.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:18.300,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:19.200,1434.0,1434.0,1434.0,1434.0,20.0
2013-10-02 03:04:19.800,1433.5,1433.5,1433.5,1433.5,1.0
2013-10-02 03:04:21.900,1434.0,1434.0,1434.0,1434.0,15.0
2013-10-02 03:04:23.100,1433.75,1433.75,1433.75,1433.75,6.0
2013-10-02 03:04:23.400,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:24.700,1433.5,1433.5,1433.5,1433.5,2.0
2013-10-02 03:04:24.800,1434.0,1434.0,1434.0,1434.0,11.0
2013-10-02 03:04:24.900,1433.75,1433.75,1433.75,1433.75,28.0
2013-10-02 03:04:25.000,1434.0,1434.0,1434.0,1434.0,71.0
2013-10-02 03:04:25.100,1434.0,1434.0,1434.0,1434.0,8.0
2013-10-02 03:04:25.300,1433.75,1433.75,1433.75,1433.75,6.0
2013-10-02 03:04:27.200,1434.0,1434.0,1434.0,1434.0,35.0
2013-10-02 03:04:28.100,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:29.100,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:29.200,1433.75,1433.75,1433.75,1433.75,2.0
2013-10-02 03:04:29.400,1434.0,1434.0,1434.0,1434.0,10.0
2013-10-02 03:04:29.900,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:30.700,1434.0,1434.0,1434.0,1434.0,4.0
2013-10-02 03:04:33.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:33.400,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:33.600,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:35.100,1434.0,1434.0,1434.0,1434.0,4.0
2013-10-02 03:04:35.400,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:38.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:38.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:42.000,1434.0,1434.0,1434.0,1434.0,50.0
2013-10-02 03:04:43.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:43.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:43.700,1434.0,1434.0,1434.0,1434.0,10.0
2013-10-02 03:04:43.900,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:44.600,1434.0,1434.0,1434.0,1434.0,196.0
2013-10-02 03:04:44.700,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:46.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:04:48.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:48.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:04:49.100,1434.0,1434.25,1434.0,1434.25,11.0
2013-10-02 03:04:50.700,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:04:52.000,1434.0,1434.0,1434.0,1434.0,7.0
2013-10-02 03:04:53.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:04:53.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:04:54.100,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:04:56.400,1434.0,1434.0,1434.0,1434.0,77.0
2013-10-02 03:04:57.300,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:04:57.900,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:04:58.100,1434.0,1434.0,1434.0,1434.0,16.0
2013-10-02 03:04:59.500,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:05:00.200,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:00.600,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:05:03.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:03.400,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:07.600,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:05:08.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:08.200,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:09.200,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:09.600,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:05:11.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:13.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:13.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:18.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:18.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:20.600,1433.75,1433.75,1433.75,1433.75,1.0
2013-10-02 03:05:23.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:23.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:23.500,1434.0,1434.0,1434.0,1434.0,100.0
2013-10-02 03:05:23.600,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:05:25.500,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:05:25.900,1434.0,1434.0,1434.0,1434.0,5.0
2013-10-02 03:05:26.300,1434.0,1434.0,1434.0,1434.0,11.0
2013-10-02 03:05:28.000,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:28.400,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:29.500,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:32.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:33.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:33.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:05:38.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:05:42.500,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:05:43.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:05:43.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:05:48.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:05:48.500,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:05:49.100,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:53.100,1434.25,1434.25,1434.25,1434.25,6.0
2013-10-02 03:05:53.200,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:05:54.500,1434.0,1434.0,1434.0,1434.0,10.0
2013-10-02 03:05:55.500,1434.0,1434.0,1434.0,1434.0,5.0
2013-10-02 03:05:56.800,1434.0,1434.0,1434.0,1434.0,86.0
2013-10-02 03:05:56.900,1434.0,1434.0,1434.0,1434.0,13.0
2013-10-02 03:05:57.000,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:05:58.100,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:05:59.300,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:06:02.600,1433.75,1433.75,1433.75,1433.75,5.0
2013-10-02 03:06:03.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:03.300,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:06:04.400,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:06:06.000,1434.0,1434.0,1434.0,1434.0,29.0
2013-10-02 03:06:08.300,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:08.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:09.600,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:06:10.800,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:11.500,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:06:12.500,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:06:12.700,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:06:13.100,1434.25,1434.25,1434.25,1434.25,6.0
2013-10-02 03:06:13.300,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:16.300,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:06:18.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:18.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:22.800,1435.0,1435.0,1435.0,1435.0,4.0
2013-10-02 03:06:22.900,1434.25,1434.25,1434.25,1434.25,4.0
2013-10-02 03:06:23.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:23.300,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:28.100,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:28.200,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:28.600,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:33.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:06:33.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:34.400,1434.0,1434.0,1434.0,1434.0,8.0
2013-10-02 03:06:36.900,1434.0,1434.0,1434.0,1434.0,109.0
2013-10-02 03:06:37.000,1434.0,1434.0,1434.0,1434.0,7.0
2013-10-02 03:06:38.100,1434.5,1434.5,1434.5,1434.5,6.0
2013-10-02 03:06:38.300,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:06:43.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:06:43.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:06:43.600,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:06:43.800,1434.0,1434.0,1434.0,1434.0,10.0
2013-10-02 03:06:44.000,1434.0,1434.0,1434.0,1434.0,10.0
2013-10-02 03:06:45.900,1434.0,1434.0,1434.0,1434.0,10.0
2013-10-02 03:06:46.500,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:06:46.900,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:06:47.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:06:48.200,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:06:48.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:06:50.500,1435.0,1435.0,1435.0,1435.0,35.0
2013-10-02 03:06:51.600,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:06:53.300,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:06:53.500,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:06:54.000,1435.0,1435.0,1435.0,1435.0,4.0
2013-10-02 03:06:54.100,1435.0,1435.0,1435.0,1435.0,4.0
2013-10-02 03:06:54.300,1435.0,1435.0,1435.0,1435.0,5.0
2013-10-02 03:06:56.000,1435.0,1435.0,1435.0,1435.0,7.0
2013-10-02 03:06:56.300,1435.0,1435.0,1435.0,1435.0,8.0
2013-10-02 03:06:57.100,1435.0,1435.0,1435.0,1435.0,10.0
2013-10-02 03:06:58.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:06:58.300,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:06:59.700,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:06:59.800,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:07:00.200,1435.0,1435.0,1435.0,1435.0,3.0
2013-10-02 03:07:03.100,1434.75,1434.75,1434.75,1434.75,6.0
2013-10-02 03:07:03.200,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:05.000,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:05.100,1435.0,1435.0,1435.0,1435.0,4.0
2013-10-02 03:07:08.100,1434.75,1434.75,1434.75,1434.75,6.0
2013-10-02 03:07:08.300,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:08.500,1434.75,1435.0,1434.75,1435.0,9.0
2013-10-02 03:07:09.100,1435.0,1435.0,1435.0,1435.0,3.0
2013-10-02 03:07:09.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:07:10.800,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:11.200,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:11.400,1435.0,1435.0,1435.0,1435.0,3.0
2013-10-02 03:07:12.000,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:12.100,1435.0,1435.0,1435.0,1435.0,67.0
2013-10-02 03:07:13.200,1435.0,1435.0,1435.0,1435.0,7.0
2013-10-02 03:07:13.300,1435.0,1435.0,1435.0,1435.0,45.0
2013-10-02 03:07:13.400,1435.0,1435.0,1435.0,1435.0,44.0
2013-10-02 03:07:13.500,1435.0,1435.0,1435.0,1435.0,15.0
2013-10-02 03:07:13.600,1435.0,1435.0,1434.75,1434.75,9.0
2013-10-02 03:07:13.700,1435.0,1435.0,1435.0,1435.0,26.0
2013-10-02 03:07:13.800,1435.0,1435.0,1435.0,1435.0,17.0
2013-10-02 03:07:13.900,1435.0,1435.0,1435.0,1435.0,3.0
2013-10-02 03:07:15.700,1434.75,1434.75,1434.75,1434.75,5.0
2013-10-02 03:07:18.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:18.300,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:19.800,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:20.000,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:22.300,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:22.800,1435.0,1435.0,1435.0,1435.0,10.0
2013-10-02 03:07:23.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:23.200,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:24.500,1435.0,1435.0,1435.0,1435.0,206.0
2013-10-02 03:07:25.200,1434.75,1434.75,1434.75,1434.75,2.0
2013-10-02 03:07:27.100,1435.0,1435.0,1435.0,1435.0,2.0
2013-10-02 03:07:27.200,1434.75,1434.75,1434.75,1434.75,10.0
2013-10-02 03:07:28.000,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:28.200,1435.0,1435.0,1435.0,1435.0,86.0
2013-10-02 03:07:28.300,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:29.100,1435.0,1435.0,1435.0,1435.0,14.0
2013-10-02 03:07:29.700,1435.0,1435.0,1435.0,1435.0,38.0
2013-10-02 03:07:29.800,1435.0,1435.0,1435.0,1435.0,11.0
2013-10-02 03:07:29.900,1435.0,1435.0,1435.0,1435.0,13.0
2013-10-02 03:07:30.000,1435.0,1435.0,1435.0,1435.0,2.0
2013-10-02 03:07:30.700,1435.0,1435.0,1435.0,1435.0,7.0
2013-10-02 03:07:31.400,1434.75,1434.75,1434.75,1434.75,6.0
2013-10-02 03:07:32.800,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:33.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:33.400,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:33.800,1435.0,1435.0,1435.0,1435.0,10.0
2013-10-02 03:07:34.400,1435.0,1435.0,1435.0,1435.0,10.0
2013-10-02 03:07:35.300,1435.0,1435.0,1435.0,1435.0,10.0
2013-10-02 03:07:38.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:38.400,1435.0,1435.0,1435.0,1435.0,1.0
2013-10-02 03:07:40.200,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:41.000,1435.0,1435.0,1435.0,1435.0,50.0
2013-10-02 03:07:41.100,1434.75,1434.75,1434.75,1434.75,3.0
2013-10-02 03:07:42.900,1435.0,1435.0,1435.0,1435.0,25.0
2013-10-02 03:07:43.000,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:43.700,1435.0,1435.0,1435.0,1435.0,65.0
2013-10-02 03:07:48.200,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:48.300,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:49.700,1434.75,1435.0,1434.75,1435.0,135.0
2013-10-02 03:07:53.100,1434.75,1434.75,1434.75,1434.75,6.0
2013-10-02 03:07:53.300,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:56.400,1434.75,1435.0,1434.75,1435.0,8.0
2013-10-02 03:07:58.200,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:07:58.300,1434.75,1434.75,1434.75,1434.75,1.0
2013-10-02 03:07:58.400,1435.0,1435.0,1435.0,1435.0,14.0
2013-10-02 03:08:00.200,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:01.500,1435.0,1435.0,1435.0,1435.0,72.0
2013-10-02 03:08:02.400,1434.5,1434.5,1434.5,1434.5,7.0
2013-10-02 03:08:02.600,1434.5,1434.5,1434.5,1434.5,2.0
2013-10-02 03:08:03.100,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:05.100,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:08.100,1434.5,1434.5,1434.5,1434.5,6.0
2013-10-02 03:08:08.300,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:09.500,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:08:10.500,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:08:11.200,1434.0,1434.0,1434.0,1434.0,25.0
2013-10-02 03:08:11.600,1434.0,1434.0,1434.0,1434.0,43.0
2013-10-02 03:08:12.300,1434.0,1434.0,1434.0,1434.0,61.0
2013-10-02 03:08:12.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:08:13.000,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:13.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:08:15.800,1434.25,1434.25,1434.25,1434.25,7.0
2013-10-02 03:08:18.000,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:08:18.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:18.900,1434.0,1434.0,1434.0,1434.0,65.0
2013-10-02 03:08:23.100,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:08:24.800,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:08:25.700,1434.0,1434.0,1434.0,1434.0,26.0
2013-10-02 03:08:28.800,1434.0,1434.0,1434.0,1434.0,26.0
2013-10-02 03:08:31.100,1435.0,1435.0,1434.0,1434.0,68.0
2013-10-02 03:08:32.600,1434.0,1434.25,1434.0,1434.25,49.0
2013-10-02 03:08:34.300,1434.0,1434.0,1434.0,1434.0,67.0
2013-10-02 03:08:37.600,1434.0,1434.0,1434.0,1434.0,35.0
2013-10-02 03:08:38.700,1434.0,1434.0,1434.0,1434.0,25.0
2013-10-02 03:08:39.600,1435.0,1435.0,1435.0,1435.0,10.0
2013-10-02 03:08:39.900,1434.0,1434.0,1434.0,1434.0,25.0
2013-10-02 03:08:40.200,1434.0,1434.0,1434.0,1434.0,5.0
2013-10-02 03:08:41.500,1434.0,1434.0,1434.0,1434.0,35.0
2013-10-02 03:08:42.600,1434.25,1434.25,1434.25,1434.25,25.0
2013-10-02 03:08:44.100,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:08:50.600,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:08:51.000,1435.0,1435.0,1435.0,1435.0,7.0
2013-10-02 03:08:52.600,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:08:57.600,1434.0,1434.25,1434.0,1434.25,123.0
2013-10-02 03:08:58.500,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:09:03.600,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:09:04.400,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:09:05.600,1434.0,1434.0,1434.0,1434.0,2.0
2013-10-02 03:09:06.400,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:09:09.500,1434.0,1434.0,1434.0,1434.0,3.0
2013-10-02 03:09:11.800,1434.0,1434.0,1434.0,1434.0,210.0
2013-10-02 03:09:11.900,1434.0,1434.25,1434.0,1434.25,170.0
2013-10-02 03:09:12.000,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:12.300,1434.0,1434.0,1434.0,1434.0,46.0
2013-10-02 03:09:12.700,1434.25,1434.25,1434.25,1434.25,14.0
2013-10-02 03:09:13.400,1434.0,1434.0,1434.0,1434.0,5.0
2013-10-02 03:09:21.300,1434.0,1434.0,1434.0,1434.0,25.0
2013-10-02 03:09:22.800,1434.0,1434.0,1434.0,1434.0,68.0
2013-10-02 03:09:23.500,1434.0,1434.0,1434.0,1434.0,25.0
2013-10-02 03:09:24.700,1434.0,1434.0,1434.0,1434.0,25.0
2013-10-02 03:09:25.400,1435.0,1435.0,1435.0,1435.0,100.0
2013-10-02 03:09:26.400,1434.5,1434.5,1434.5,1434.5,3.0
2013-10-02 03:09:27.000,1434.5,1434.5,1434.5,1434.5,3.0
2013-10-02 03:09:27.900,1435.0,1435.0,1435.0,1435.0,47.0
2013-10-02 03:09:28.500,1435.0,1435.0,1435.0,1435.0,36.0
2013-10-02 03:09:30.900,1435.0,1435.0,1435.0,1435.0,25.0
2013-10-02 03:09:31.700,1435.0,1435.0,1435.0,1435.0,52.0
2013-10-02 03:09:32.400,1435.0,1435.0,1435.0,1435.0,25.0
2013-10-02 03:09:32.900,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:34.000,1435.0,1435.0,1434.0,1434.0,28.0
2013-10-02 03:09:36.200,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:36.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:37.400,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:37.800,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:45.500,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:46.000,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:47.800,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:09:53.900,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:09:54.000,1434.0,1434.0,1434.0,1434.0,88.0
2013-10-02 03:09:54.500,1434.0,1434.25,1434.0,1434.25,6.0
2013-10-02 03:09:55.000,1434.0,1434.0,1434.0,1434.0,8.0
2013-10-02 03:09:56.500,1434.0,1434.25,1434.0,1434.0,83.0
2013-10-02 03:09:58.400,1434.25,1434.25,1434.0,1434.0,71.0
2013-10-02 03:10:00.600,1435.0,1435.0,1435.0,1435.0,20.0
2013-10-02 03:10:02.500,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:10:03.300,1434.0,1434.0,1434.0,1434.0,68.0
2013-10-02 03:10:03.400,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:10:03.500,1434.0,1435.0,1434.0,1435.0,12.0
2013-10-02 03:10:06.700,1434.0,1434.0,1434.0,1434.0,34.0
2013-10-02 03:10:07.800,1435.0,1435.0,1435.0,1435.0,9.0
2013-10-02 03:10:07.900,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:10:13.000,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:10:14.300,1435.0,1435.0,1435.0,1435.0,20.0
2013-10-02 03:10:15.500,1434.0,1434.0,1434.0,1434.0,120.0
2013-10-02 03:10:17.400,1435.0,1435.0,1435.0,1435.0,13.0
2013-10-02 03:10:20.200,1434.0,1434.0,1434.0,1434.0,6.0
2013-10-02 03:10:22.600,1434.25,1434.25,1434.25,1434.25,4.0
2013-10-02 03:10:29.100,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:11:00.200,1434.25,1434.25,1434.25,1434.25,3.0
2013-10-02 03:11:01.500,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:11:07.600,1434.25,1434.25,1434.25,1434.25,2.0
2013-10-02 03:11:10.600,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:11:23.900,1434.0,1434.25,1434.0,1434.25,112.0
2013-10-02 03:11:24.000,1434.0,1434.0,1434.0,1434.0,4.0
2013-10-02 03:11:36.900,1434.0,1434.0,1434.0,1434.0,1.0
2013-10-02 03:11:38.800,1434.0,1434.0,1434.0,1434.0,99.0
2013-10-02 03:11:40.700,1435.0,1435.0,1435.0,1435.0,3.0
2013-10-02 03:11:44.600,1435.0,1435.0,1435.0,1435.0,5.0
2013-10-02 03:11:44.700,1434.0,1434.0,1434.0,1434.0,4.0
2013-10-02 03:11:46.000,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:11:48.400,1435.0,1435.0,1435.0,1435.0,5.0
2013-10-02 03:11:56.300,1434.0,1434.0,1434.0,1434.0,158.0
2013-10-02 03:12:00.600,1435.0,1435.0,1435.0,1435.0,14.0
2013-10-02 03:12:18.400,1435.0,1435.0,1435.0,1435.0,113.0
2013-10-02 03:12:19.100,1434.25,1434.25,1434.25,1434.25,3.0
2013-10-02 03:12:21.000,1434.25,1434.25,1434.25,1434.25,1.0
2013-10-02 03:12:24.800,1434.0,1434.0,1434.0,1434.0,33.0
2013-10-02 03:12:26.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:12:28.500,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:12:28.900,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:12:29.100,1435.0,1435.0,1435.0,1435.0,15.0
2013-10-02 03:12:29.800,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:12:29.900,1435.0,1435.0,1434.5,1434.5,36.0
2013-10-02 03:12:37.400,1435.0,1435.0,1435.0,1435.0,6.0
2013-10-02 03:12:37.500,1435.0,1435.0,1435.0,1435.0,2.0
2013-10-02 03:12:40.400,1434.5,1434.5,1434.5,1434.5,2.0
2013-10-02 03:12:42.500,1435.0,1435.0,1435.0,1435.0,95.0
2013-10-02 03:12:53.000,1435.0,1435.0,1435.0,1435.0,76.0
2013-10-02 03:12:53.600,1435.0,1435.0,1435.0,1435.0,14.0
2013-10-02 03:12:54.600,1435.0,1435.0,1435.0,1435.0,15.0
2013-10-02 03:12:55.600,1435.0,1435.0,1434.5,1434.5,24.0
2013-10-02 03:12:56.900,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:12:57.300,1434.5,1434.5,1434.5,1434.5,2.0
2013-10-02 03:12:57.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:13:05.400,1434.5,1434.5,1434.5,1434.5,1.0
2013-10-02 03:13:06.600,1435.0,1435.0,1435.0,1435.0,5.0
